impacto_presupuestario_anio,impacto_presupuestario_mes,ejercicio_presupuestario,sector_id,sector_desc,subsector_id,subsector_desc,caracter_id,caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,tipo_id,tipo_desc,clase_id,clase_desc,concepto_id,concepto_desc,subconcepto_id,subconcepto_desc,fuente_financiamiento_id,fuente_financiamiento_id_desc,clasificador_economico_8_digitos_id,clasificador_economico_8_digitos_desc,prestamo_externo_id,prestamo_externo_desc,recurso_inicial,recurso_vigente,recurso_ingresado_percibido,ultima_actualizacion_fecha
2022,8,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,6,"Sobre la Producción, el Consumo y las Transacciones",1,Valor Agregado,1,42.34% IVA Coparticipado,1.1,Tesoro Nacional,11121000,"Sobre la Producción, el Consumo y las Transacciones",0,GENERICO,0,0,"10105,36416736",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,8,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,6,"Sobre la Producción, el Consumo y las Transacciones",2,Internos Unificados,1,42.34% Internos Cigarrillos Coparticipado,1.1,Tesoro Nacional,11121000,"Sobre la Producción, el Consumo y las Transacciones",0,GENERICO,0,0,"494,92137769",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,8,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,6,"Sobre la Producción, el Consumo y las Transacciones",2,Internos Unificados,2,42.34% Resto Internos Coparticipado,1.1,Tesoro Nacional,11121000,"Sobre la Producción, el Consumo y las Transacciones",0,GENERICO,0,0,"-110,01654092",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,8,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,6,"Sobre la Producción, el Consumo y las Transacciones",3,Combustibles Líquidos,1,Tesoro - 39% Combustibles,1.1,Tesoro Nacional,11121000,"Sobre la Producción, el Consumo y las Transacciones",0,GENERICO,0,0,"159,37375896",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,8,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,6,"Sobre la Producción, el Consumo y las Transacciones",4,Int. Pagados y Costo Financiero del Endeudamiento Empresario,1,"42,34% Intereses Pagados y Cost. Fin. del Endeud. Empr.",1.1,Tesoro Nacional,11121000,"Sobre la Producción, el Consumo y las Transacciones",0,GENERICO,0,0,"2,33350053",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,8,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,6,"Sobre la Producción, el Consumo y las Transacciones",5,Sellos,0,Sellos,1.1,Tesoro Nacional,11121000,"Sobre la Producción, el Consumo y las Transacciones",0,GENERICO,0,0,"23,63857",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,8,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,7,Sobre el comercio y las transacciones internacionales,1,Aranceles de Importación,1,No Coparticipados Tesoro,1.1,Tesoro Nacional,11122000,Sobre el comercio y las transacciones internacionales,0,GENERICO,0,0,"6681,058165",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,8,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,7,Sobre el comercio y las transacciones internacionales,2,Aranceles de Exportación,1,No Coparticipados Tesoro,1.1,Tesoro Nacional,11122000,Sobre el comercio y las transacciones internacionales,0,GENERICO,0,0,"12602,5882198",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,8,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,7,Sobre el comercio y las transacciones internacionales,3,Estadística,1,No Coparticipados Tesoro,1.1,Tesoro Nacional,11122000,Sobre el comercio y las transacciones internacionales,0,GENERICO,0,0,"570,89518998",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,8,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,9,Otros Impuestos,9,Otros,9,Otros Coparticipados,1.1,Tesoro Nacional,11123000,Otros Impuestos,0,GENERICO,0,0,"-3,843693",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,8,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,9,Otros Impuestos,9,Otros,15,Internos Sobre Segurros,1.1,Tesoro Nacional,11123000,Otros Impuestos,0,GENERICO,0,0,"-2,50796",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,8,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos No Tributarios,1,Tasas,2,Fiscalización del Transporte,29,Otras,1.1,Tesoro Nacional,11310000,Tasas,0,GENERICO,0,0,"-0,1580941",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,8,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos No Tributarios,1,Tasas,9,Otras,29,Varios,1.1,Tesoro Nacional,11310000,Tasas,0,GENERICO,0,0,"8,73084277",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,8,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos No Tributarios,2,Derechos,1,"Uso de Puertos, Aeropuertos y Aeródromos",2,Puertos y Canales,1.1,Tesoro Nacional,11320000,Derechos,0,GENERICO,0,0,"14,41454138",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,8,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos No Tributarios,6,Multas,1,Multas por Infracciones,29,Otras,1.1,Tesoro Nacional,11330000,Otros No Tributarios,0,GENERICO,0,0,"39,49374015",Última actualización del ejercicio 2022: 05 Agosto 2022.
